,num_pit_samples,take_num_samples_when_full,normal_backtransform,trainable_bandwidths,model_id,task_type,num_classes,dataset,error,number_features,instances
731,50,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
732,50,3,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
733,50,3,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
734,50,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
735,50,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
736,50,5,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
737,50,5,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
738,50,5,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
739,50,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
740,50,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
741,50,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
742,50,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
743,50,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
744,100,0,True,True,model 6,classification,2,bank,0.873248615184099,95,6819
745,100,0,True,False,model 6,classification,2,bank,0.8800097751710655,95,6819
746,100,0,False,True,model 6,classification,2,bank,0.8181655262300425,95,6819
747,100,0,False,False,model 6,classification,2,bank,0.8972928206799174,95,6819
748,100,1,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
749,100,1,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
750,100,1,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
751,100,1,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
752,100,2,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
753,100,2,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
754,100,2,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
755,100,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
756,100,3,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
757,100,3,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
758,100,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
759,100,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
760,100,5,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
761,100,5,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
762,100,5,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
763,100,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
764,100,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
765,100,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
766,100,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
767,100,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
768,150,0,True,True,model 6,classification,2,bank,0.7336500220945648,95,6819
769,150,0,True,False,model 6,classification,2,bank,0.802849281343905,95,6819
770,150,0,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
771,150,0,False,False,model 6,classification,2,bank,0.861280725951517,95,6819
772,150,1,True,True,model 6,classification,2,bank,0.6828834248189087,95,6819
773,150,1,True,False,model 6,classification,2,bank,0.6347236823499758,95,6819
774,150,1,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
775,150,1,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
776,150,2,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
777,150,2,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
778,150,2,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
779,150,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
780,150,3,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
781,150,3,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
782,150,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
783,150,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
784,150,5,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
785,150,5,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
786,150,5,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
787,150,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
788,150,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
789,150,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
790,150,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
791,150,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
792,250,0,True,True,model 6,classification,2,bank,0.8192351118082551,95,6819
793,250,0,True,False,model 6,classification,2,bank,0.8268258328486993,95,6819
794,250,0,False,True,model 6,classification,2,bank,0.8681166503747149,95,6819
795,250,0,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
796,250,1,True,True,model 6,classification,2,bank,0.7161217913906086,95,6819
797,250,1,True,False,model 6,classification,2,bank,0.6427670123116044,95,6819
798,250,1,False,True,model 6,classification,2,bank,0.6010752688172043,95,6819
799,250,1,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
800,250,2,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
801,250,2,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
802,250,2,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
803,250,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
804,250,3,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
805,250,3,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
806,250,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
807,250,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
808,250,5,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
809,250,5,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
810,250,5,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
811,250,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
812,250,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
813,250,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
814,250,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
815,250,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
816,500,0,True,True,model 6,classification,2,bank,0.7844691151142764,95,6819
817,500,0,True,False,model 6,classification,2,bank,0.8434600675687263,95,6819
818,500,0,False,True,model 6,classification,2,bank,0.8866960802444674,95,6819
819,500,0,False,False,model 6,classification,2,bank,0.8984429548945678,95,6819
820,500,1,True,True,model 6,classification,2,bank,0.7327033778646682,95,6819
821,500,1,True,False,model 6,classification,2,bank,0.7475911185588605,95,6819
822,500,1,False,True,model 6,classification,2,bank,0.7205516294622588,95,6819
823,500,1,False,False,model 6,classification,2,bank,0.597727751902325,95,6819
824,500,2,True,True,model 6,classification,2,bank,0.7469859889214728,95,6819
825,500,2,True,False,model 6,classification,2,bank,0.6646883582367453,95,6819
826,500,2,False,True,model 6,classification,2,bank,0.5142901215310275,95,6819
827,500,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
828,500,3,True,True,model 6,classification,2,bank,0.5603345280764636,95,6819
829,500,3,True,False,model 6,classification,2,bank,0.5125719561203432,95,6819
830,500,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
831,500,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
832,500,5,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
833,500,5,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
834,500,5,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
835,500,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
836,500,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
837,500,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
838,500,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
839,500,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
840,1000,0,True,True,model 6,classification,2,bank,0.8534822276056497,95,6819
841,1000,0,True,False,model 6,classification,2,bank,0.8969474445477593,95,6819
842,1000,0,False,True,model 6,classification,2,bank,0.7705188081532168,95,6819
843,1000,0,False,False,model 6,classification,2,bank,0.8756264643361418,95,6819
844,1000,1,True,True,model 6,classification,2,bank,0.7233147413413068,95,6819
845,1000,1,True,False,model 6,classification,2,bank,0.7428338358597333,95,6819
846,1000,1,False,True,model 6,classification,2,bank,0.6961607172953113,95,6819
847,1000,1,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
848,1000,2,True,True,model 6,classification,2,bank,0.7584477776175291,95,6819
849,1000,2,True,False,model 6,classification,2,bank,0.7903225806451613,95,6819
850,1000,2,False,True,model 6,classification,2,bank,0.6646883582367453,95,6819
851,1000,2,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
852,1000,3,True,True,model 6,classification,2,bank,0.8029759965243837,95,6819
853,1000,3,True,False,model 6,classification,2,bank,0.7425871619420007,95,6819
854,1000,3,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
855,1000,3,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
856,1000,5,True,True,model 6,classification,2,bank,0.5944807880291751,95,6819
857,1000,5,True,False,model 6,classification,2,bank,0.6347236823499758,95,6819
858,1000,5,False,True,model 6,classification,2,bank,0.6010752688172043,95,6819
859,1000,5,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
860,1000,10,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
861,1000,10,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
862,1000,10,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
863,1000,10,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
864,50,0,True,True,model 4,classification,2,aids,0.7871994764518129,22,2139
865,50,0,True,False,model 4,classification,2,aids,0.8029091857902522,22,2139
866,50,0,False,True,model 4,classification,2,aids,0.8502588005904256,22,2139
867,50,0,False,False,model 4,classification,2,aids,0.840192984585508,22,2139
868,50,1,True,True,model 4,classification,2,aids,0.8222175021240441,22,2139
869,50,1,True,False,model 4,classification,2,aids,0.8480539912818126,22,2139
870,50,1,False,True,model 4,classification,2,aids,0.862550295763133,22,2139
871,50,1,False,False,model 4,classification,2,aids,0.8251790841040962,22,2139
872,50,2,True,True,model 4,classification,2,aids,0.8001914549411668,22,2139
873,50,2,True,False,model 4,classification,2,aids,0.8489172314319022,22,2139
874,50,2,False,True,model 4,classification,2,aids,0.8089446730538079,22,2139
875,50,2,False,False,model 4,classification,2,aids,0.8371157275000898,22,2139
876,50,3,True,True,model 4,classification,2,aids,0.825947854715378,22,2139
877,50,3,True,False,model 4,classification,2,aids,0.8644952162831074,22,2139
878,50,3,False,True,model 4,classification,2,aids,0.840847061300291,22,2139
879,50,3,False,False,model 4,classification,2,aids,0.8496897378322612,22,2139
880,50,5,True,True,model 4,classification,2,aids,0.793414554359629,22,2139
881,50,5,True,False,model 4,classification,2,aids,0.8311645372789792,22,2139
882,50,5,False,True,model 4,classification,2,aids,0.8266120051801933,22,2139
883,50,5,False,False,model 4,classification,2,aids,0.8163454854406427,22,2139
884,50,10,True,True,model 4,classification,2,aids,0.8493051924710804,22,2139
885,50,10,True,False,model 4,classification,2,aids,0.8447384681677934,22,2139
886,50,10,False,True,model 4,classification,2,aids,0.8368483046265545,22,2139
887,50,10,False,False,model 4,classification,2,aids,0.8233792619408223,22,2139
888,100,0,True,True,model 4,classification,2,aids,0.8434048428207308,22,2139
889,100,0,True,False,model 4,classification,2,aids,0.8598784393176917,22,2139
890,100,0,False,True,model 4,classification,2,aids,0.8118096856414614,22,2139
891,100,0,False,False,model 4,classification,2,aids,0.8356684397234514,22,2139
892,100,1,True,True,model 4,classification,2,aids,0.8250349842570844,22,2139
893,100,1,True,False,model 4,classification,2,aids,0.8086418254642554,22,2139
894,100,1,False,True,model 4,classification,2,aids,0.8354664712805844,22,2139
895,100,1,False,False,model 4,classification,2,aids,0.8265968950335986,22,2139
896,100,2,True,True,model 4,classification,2,aids,0.8507100376259256,22,2139
897,100,2,True,False,model 4,classification,2,aids,0.8220882124782979,22,2139
898,100,2,False,True,model 4,classification,2,aids,0.8220882124782979,22,2139
899,100,2,False,False,model 4,classification,2,aids,0.8566471509621618,22,2139
900,100,3,True,True,model 4,classification,2,aids,0.840192984585508,22,2139
901,100,3,True,False,model 4,classification,2,aids,0.832625318606627,22,2139
902,100,3,False,True,model 4,classification,2,aids,0.840192984585508,22,2139
903,100,3,False,False,model 4,classification,2,aids,0.8452591333899745,22,2139
904,100,5,True,True,model 4,classification,2,aids,0.8418167312514246,22,2139
905,100,5,True,False,model 4,classification,2,aids,0.8201127674364719,22,2139
906,100,5,False,True,model 4,classification,2,aids,0.8475504684863643,22,2139
907,100,5,False,False,model 4,classification,2,aids,0.8457690598863539,22,2139
908,100,10,True,True,model 4,classification,2,aids,0.8191588785046728,22,2139
909,100,10,True,False,model 4,classification,2,aids,0.8524763246782849,22,2139
910,100,10,False,True,model 4,classification,2,aids,0.8207452194457698,22,2139
911,100,10,False,False,model 4,classification,2,aids,0.8439627616003291,22,2139
912,150,0,True,True,model 4,classification,2,aids,0.8251638826748147,22,2139
913,150,0,True,False,model 4,classification,2,aids,0.8266120051801933,22,2139
914,150,0,False,True,model 4,classification,2,aids,0.8311645372789792,22,2139
915,150,0,False,False,model 4,classification,2,aids,0.8236484371506506,22,2139
916,150,1,True,True,model 4,classification,2,aids,0.8677907441651258,22,2139
917,150,1,True,False,model 4,classification,2,aids,0.8177738041137301,22,2139
918,150,1,False,True,model 4,classification,2,aids,0.8251790841040962,22,2139
919,150,1,False,False,model 4,classification,2,aids,0.8439627616003291,22,2139
920,150,2,True,True,model 4,classification,2,aids,0.8447384681677934,22,2139
921,150,2,True,False,model 4,classification,2,aids,0.8340590484282073,22,2139
922,150,2,False,True,model 4,classification,2,aids,0.8631359181051454,22,2139
923,150,2,False,False,model 4,classification,2,aids,0.877853942998378,22,2139
924,150,3,True,True,model 4,classification,2,aids,0.8717441437067606,22,2139
925,150,3,True,False,model 4,classification,2,aids,0.8560716484921236,22,2139
926,150,3,False,True,model 4,classification,2,aids,0.870451686164303,22,2139
927,150,3,False,False,model 4,classification,2,aids,0.8430331350892099,22,2139
928,150,5,True,True,model 4,classification,2,aids,0.8510312600708991,22,2139
929,150,5,True,False,model 4,classification,2,aids,0.8822611967471781,22,2139
930,150,5,False,True,model 4,classification,2,aids,0.8340590484282073,22,2139
931,150,5,False,False,model 4,classification,2,aids,0.840192984585508,22,2139
932,150,10,True,True,model 4,classification,2,aids,0.8222175021240441,22,2139
933,150,10,True,False,model 4,classification,2,aids,0.8493051924710804,22,2139
934,150,10,False,True,model 4,classification,2,aids,0.8222175021240441,22,2139
935,150,10,False,False,model 4,classification,2,aids,0.8384102154030686,22,2139
936,250,0,True,True,model 4,classification,2,aids,0.8311645372789792,22,2139
937,250,0,True,False,model 4,classification,2,aids,0.8684199504589133,22,2139
938,250,0,False,True,model 4,classification,2,aids,0.8372425369748662,22,2139
939,250,0,False,False,model 4,classification,2,aids,0.8296017368221167,22,2139
940,250,1,True,True,model 4,classification,2,aids,0.8266809865138154,22,2139
941,250,1,True,False,model 4,classification,2,aids,0.8025584061335078,22,2139
942,250,1,False,True,model 4,classification,2,aids,0.8493051924710804,22,2139
943,250,1,False,False,model 4,classification,2,aids,0.8520883762684152,22,2139
944,250,2,True,True,model 4,classification,2,aids,0.8385360889925115,22,2139
945,250,2,True,False,model 4,classification,2,aids,0.7839535282517363,22,2139
946,250,2,False,True,model 4,classification,2,aids,0.8444137638062872,22,2139
947,250,2,False,False,model 4,classification,2,aids,0.8524763246782849,22,2139
948,250,3,True,True,model 4,classification,2,aids,0.8236484371506506,22,2139
949,250,3,True,False,model 4,classification,2,aids,0.7893585386576041,22,2139
950,250,3,False,True,model 4,classification,2,aids,0.8457690598863539,22,2139
951,250,3,False,False,model 4,classification,2,aids,0.8250042480883603,22,2139
952,250,5,True,True,model 4,classification,2,aids,0.8671365065815171,22,2139
953,250,5,True,False,model 4,classification,2,aids,0.8457690598863539,22,2139
954,250,5,False,True,model 4,classification,2,aids,0.8356684397234514,22,2139
955,250,5,False,False,model 4,classification,2,aids,0.8733214284341277,22,2139
956,250,10,True,True,model 4,classification,2,aids,0.8102406982895434,22,2139
957,250,10,True,False,model 4,classification,2,aids,0.8430331350892099,22,2139
958,250,10,False,True,model 4,classification,2,aids,0.8134336745773819,22,2139
959,250,10,False,False,model 4,classification,2,aids,0.8293861512319456,22,2139
960,500,0,True,True,model 4,classification,2,aids,0.840192984585508,22,2139
961,500,0,True,False,model 4,classification,2,aids,0.8281549465531208,22,2139
962,500,0,False,True,model 4,classification,2,aids,0.8534409515717927,22,2139
963,500,0,False,False,model 4,classification,2,aids,0.8430331350892099,22,2139
964,500,1,True,True,model 4,classification,2,aids,0.8089446730538079,22,2139
965,500,1,True,False,model 4,classification,2,aids,0.824714601779453,22,2139
966,500,1,False,True,model 4,classification,2,aids,0.8444137638062872,22,2139
967,500,1,False,False,model 4,classification,2,aids,0.8426429260678848,22,2139
968,500,2,True,True,model 4,classification,2,aids,0.8053509415908473,22,2139
969,500,2,True,False,model 4,classification,2,aids,0.8341934526592221,22,2139
970,500,2,False,True,model 4,classification,2,aids,0.8340590484282073,22,2139
971,500,2,False,False,model 4,classification,2,aids,0.8296759315450906,22,2139
972,500,3,True,True,model 4,classification,2,aids,0.8177738041137301,22,2139
973,500,3,True,False,model 4,classification,2,aids,0.8191588785046728,22,2139
974,500,3,False,True,model 4,classification,2,aids,0.8385360889925115,22,2139
975,500,3,False,False,model 4,classification,2,aids,0.8119644237016419,22,2139
976,500,5,True,True,model 4,classification,2,aids,0.7997787787948254,22,2139
977,500,5,True,False,model 4,classification,2,aids,0.8131034216420792,22,2139
978,500,5,False,True,model 4,classification,2,aids,0.8470997142195104,22,2139
979,500,5,False,False,model 4,classification,2,aids,0.8507100376259256,22,2139
980,500,10,True,True,model 4,classification,2,aids,0.8236484371506506,22,2139
981,500,10,True,False,model 4,classification,2,aids,0.8207026177842612,22,2139
982,500,10,False,True,model 4,classification,2,aids,0.8560716484921236,22,2139
983,500,10,False,False,model 4,classification,2,aids,0.8104683371934684,22,2139
984,1000,0,True,True,model 4,classification,2,aids,0.8449237447109197,22,2139
985,1000,0,True,False,model 4,classification,2,aids,0.8464128642111051,22,2139
986,1000,0,False,True,model 4,classification,2,aids,0.8192732049379623,22,2139
987,1000,0,False,False,model 4,classification,2,aids,0.8236484371506506,22,2139
988,1000,1,True,True,model 4,classification,2,aids,0.8191588785046728,22,2139
989,1000,1,True,False,model 4,classification,2,aids,0.8574227257632543,22,2139
990,1000,1,False,True,model 4,classification,2,aids,0.8296759315450906,22,2139
991,1000,1,False,False,model 4,classification,2,aids,0.8104683371934684,22,2139
992,1000,2,True,True,model 4,classification,2,aids,0.8524763246782849,22,2139
993,1000,2,True,False,model 4,classification,2,aids,0.8266809865138154,22,2139
994,1000,2,False,True,model 4,classification,2,aids,0.8664207542249553,22,2139
995,1000,2,False,False,model 4,classification,2,aids,0.8222175021240441,22,2139
996,1000,3,True,True,model 4,classification,2,aids,0.8146897284847411,22,2139
997,1000,3,True,False,model 4,classification,2,aids,0.8221905911570562,22,2139
998,1000,3,False,True,model 4,classification,2,aids,0.8163454854406427,22,2139
999,1000,3,False,False,model 4,classification,2,aids,0.8507100376259256,22,2139
1000,1000,5,True,True,model 4,classification,2,aids,0.8266809865138154,22,2139
1001,1000,5,True,False,model 4,classification,2,aids,0.8527265003475708,22,2139
1002,1000,5,False,True,model 4,classification,2,aids,0.8131034216420792,22,2139
1003,1000,5,False,False,model 4,classification,2,aids,0.8573511238124663,22,2139
1004,1000,10,True,True,model 4,classification,2,aids,0.8266809865138154,22,2139
1005,1000,10,True,False,model 4,classification,2,aids,0.8131034216420792,22,2139
1006,1000,10,False,True,model 4,classification,2,aids,0.8236484371506506,22,2139
1007,1000,10,False,False,model 4,classification,2,aids,0.8311645372789792,22,2139
1008,50,0,True,True,model 4,classification,2,aids,0.7814683751163651,22,2139
1009,50,0,True,False,model 4,classification,2,aids,0.7727323060073203,22,2139
1010,50,0,False,True,model 4,classification,2,aids,0.8311645372789792,22,2139
1011,50,0,False,False,model 4,classification,2,aids,0.8162462455275408,22,2139
1012,50,1,True,True,model 4,classification,2,aids,0.8354664712805844,22,2139
1013,50,1,True,False,model 4,classification,2,aids,0.7681883537023724,22,2139
1014,50,1,False,True,model 4,classification,2,aids,0.7762492343561676,22,2139
1015,50,1,False,False,model 4,classification,2,aids,0.8357239242340947,22,2139
1016,50,2,True,True,model 4,classification,2,aids,0.8001914549411668,22,2139
1017,50,2,True,False,model 4,classification,2,aids,0.8320775387917543,22,2139
1018,50,2,False,True,model 4,classification,2,aids,0.7871994764518129,22,2139
1019,50,2,False,False,model 4,classification,2,aids,0.8001677994902294,22,2139
1020,50,3,True,True,model 4,classification,2,aids,0.7832216616266756,22,2139
1021,50,3,True,False,model 4,classification,2,aids,0.8507100376259256,22,2139
1022,50,3,False,True,model 4,classification,2,aids,0.7788549398053894,22,2139
1023,50,3,False,False,model 4,classification,2,aids,0.7579311008159535,22,2139
1024,50,5,True,True,model 4,classification,2,aids,0.8074705668163612,22,2139
1025,50,5,True,False,model 4,classification,2,aids,0.7887789780313145,22,2139
1026,50,5,False,True,model 4,classification,2,aids,0.7796376904365638,22,2139
1027,50,5,False,False,model 4,classification,2,aids,0.8155337007894187,22,2139
1028,50,10,True,True,model 4,classification,2,aids,0.8074705668163612,22,2139
1029,50,10,True,False,model 4,classification,2,aids,0.8070122050846351,22,2139
1030,50,10,False,True,model 4,classification,2,aids,0.782279224349043,22,2139
1031,50,10,False,False,model 4,classification,2,aids,0.8025584061335078,22,2139
1032,100,0,True,True,model 4,classification,2,aids,0.8102406982895434,22,2139
1033,100,0,True,False,model 4,classification,2,aids,0.8220882124782979,22,2139
1034,100,0,False,True,model 4,classification,2,aids,0.8133496176720476,22,2139
1035,100,0,False,False,model 4,classification,2,aids,0.8351316907391674,22,2139
1036,100,1,True,True,model 4,classification,2,aids,0.8042003728653859,22,2139
1037,100,1,True,False,model 4,classification,2,aids,0.797011519234949,22,2139
1038,100,1,False,True,model 4,classification,2,aids,0.8070122050846351,22,2139
1039,100,1,False,False,model 4,classification,2,aids,0.7622429503879653,22,2139
1040,100,2,True,True,model 4,classification,2,aids,0.7964389582380237,22,2139
1041,100,2,True,False,model 4,classification,2,aids,0.8081569574479661,22,2139
1042,100,2,False,True,model 4,classification,2,aids,0.800884710575893,22,2139
1043,100,2,False,False,model 4,classification,2,aids,0.7858657113914124,22,2139
1044,100,3,True,True,model 4,classification,2,aids,0.8520883762684152,22,2139
1045,100,3,True,False,model 4,classification,2,aids,0.8251790841040962,22,2139
1046,100,3,False,True,model 4,classification,2,aids,0.7946219201359388,22,2139
1047,100,3,False,False,model 4,classification,2,aids,0.8387787062985836,22,2139
1048,100,5,True,True,model 4,classification,2,aids,0.8250042480883603,22,2139
1049,100,5,True,False,model 4,classification,2,aids,0.8276611864866995,22,2139
1050,100,5,False,True,model 4,classification,2,aids,0.7849420225687174,22,2139
1051,100,5,False,False,model 4,classification,2,aids,0.7866303767955583,22,2139
1052,100,10,True,True,model 4,classification,2,aids,0.8064425113176682,22,2139
1053,100,10,True,False,model 4,classification,2,aids,0.8341934526592221,22,2139
1054,100,10,False,True,model 4,classification,2,aids,0.7893168593001074,22,2139
1055,100,10,False,False,model 4,classification,2,aids,0.7981247724238378,22,2139
1056,150,0,True,True,model 4,classification,2,aids,0.8159814733855202,22,2139
1057,150,0,True,False,model 4,classification,2,aids,0.8025584061335078,22,2139
1058,150,0,False,True,model 4,classification,2,aids,0.8076017819008473,22,2139
1059,150,0,False,False,model 4,classification,2,aids,0.7548370278829073,22,2139
1060,150,1,True,True,model 4,classification,2,aids,0.8296759315450906,22,2139
1061,150,1,True,False,model 4,classification,2,aids,0.8266809865138154,22,2139
1062,150,1,False,True,model 4,classification,2,aids,0.7796376904365638,22,2139
1063,150,1,False,False,model 4,classification,2,aids,0.7991783575439833,22,2139
1064,150,2,True,True,model 4,classification,2,aids,0.8064425113176682,22,2139
1065,150,2,True,False,model 4,classification,2,aids,0.8418167312514246,22,2139
1066,150,2,False,True,model 4,classification,2,aids,0.8102406982895434,22,2139
1067,150,2,False,False,model 4,classification,2,aids,0.8001914549411668,22,2139
1068,150,3,True,True,model 4,classification,2,aids,0.8339879746421803,22,2139
1069,150,3,True,False,model 4,classification,2,aids,0.8133496176720476,22,2139
1070,150,3,False,True,model 4,classification,2,aids,0.8296017368221167,22,2139
1071,150,3,False,False,model 4,classification,2,aids,0.8058115045412664,22,2139
1072,150,5,True,True,model 4,classification,2,aids,0.7478759558198811,22,2139
1073,150,5,True,False,model 4,classification,2,aids,0.7603783440992224,22,2139
1074,150,5,False,True,model 4,classification,2,aids,0.7356594268262102,22,2139
1075,150,5,False,False,model 4,classification,2,aids,0.7609013443950223,22,2139
1076,150,10,True,True,model 4,classification,2,aids,0.7926401869158879,22,2139
1077,150,10,True,False,model 4,classification,2,aids,0.8311645372789792,22,2139
1078,150,10,False,True,model 4,classification,2,aids,0.8014018691588785,22,2139
1079,150,10,False,False,model 4,classification,2,aids,0.7721733134662266,22,2139
1080,250,0,True,True,model 4,classification,2,aids,0.7893168593001074,22,2139
1081,250,0,True,False,model 4,classification,2,aids,0.8357239242340947,22,2139
1082,250,0,False,True,model 4,classification,2,aids,0.7876077193834203,22,2139
1083,250,0,False,False,model 4,classification,2,aids,0.8104683371934684,22,2139
1084,250,1,True,True,model 4,classification,2,aids,0.8326899634295002,22,2139
1085,250,1,True,False,model 4,classification,2,aids,0.8086418254642554,22,2139
1086,250,1,False,True,model 4,classification,2,aids,0.8356684397234514,22,2139
1087,250,1,False,False,model 4,classification,2,aids,0.7536377996098939,22,2139
1088,250,2,True,True,model 4,classification,2,aids,0.8042003728653859,22,2139
1089,250,2,True,False,model 4,classification,2,aids,0.8475504684863643,22,2139
1090,250,2,False,True,model 4,classification,2,aids,0.8461577953428067,22,2139
1091,250,2,False,False,model 4,classification,2,aids,0.7665736133025853,22,2139
1092,250,3,True,True,model 4,classification,2,aids,0.8220882124782979,22,2139
1093,250,3,True,False,model 4,classification,2,aids,0.8598784393176917,22,2139
1094,250,3,False,True,model 4,classification,2,aids,0.8025584061335078,22,2139
1095,250,3,False,False,model 4,classification,2,aids,0.7929681643260533,22,2139
1096,250,5,True,True,model 4,classification,2,aids,0.7804327161688132,22,2139
1097,250,5,True,False,model 4,classification,2,aids,0.8678482783184247,22,2139
1098,250,5,False,True,model 4,classification,2,aids,0.8191588785046728,22,2139
1099,250,5,False,False,model 4,classification,2,aids,0.8001914549411668,22,2139
1100,250,10,True,True,model 4,classification,2,aids,0.8114864615270954,22,2139
1101,250,10,True,False,model 4,classification,2,aids,0.8102406982895434,22,2139
1102,250,10,False,True,model 4,classification,2,aids,0.8192732049379623,22,2139
1103,250,10,False,False,model 4,classification,2,aids,0.7893585386576041,22,2139
1104,500,0,True,True,model 4,classification,2,aids,0.7874990345253727,22,2139
1105,500,0,True,False,model 4,classification,2,aids,0.7849420225687174,22,2139
1106,500,0,False,True,model 4,classification,2,aids,0.7840898780015013,22,2139
1107,500,0,False,False,model 4,classification,2,aids,0.797438381792233,22,2139
1108,500,1,True,True,model 4,classification,2,aids,0.8146897284847411,22,2139
1109,500,1,True,False,model 4,classification,2,aids,0.8340590484282073,22,2139
1110,500,1,False,True,model 4,classification,2,aids,0.8191588785046728,22,2139
1111,500,1,False,False,model 4,classification,2,aids,0.8104683371934684,22,2139
1112,500,2,True,True,model 4,classification,2,aids,0.8281549465531208,22,2139
1113,500,2,True,False,model 4,classification,2,aids,0.8053509415908473,22,2139
